measure,location,sex,age,cause,metric,year,val,upper,lower
DALYs (Disability-Adjusted Life Years),Armenia,Both,All Ages,Nutritional deficiencies,Percent,2018,0.008739134701617928,0.012034287381445016,0.005926774743532982
DALYs (Disability-Adjusted Life Years),Andorra,Both,All Ages,Nutritional deficiencies,Percent,2018,0.0038497413286338574,0.005130951417087752,0.0027408314526685485
DALYs (Disability-Adjusted Life Years),Romania,Both,All Ages,Nutritional deficiencies,Percent,2018,0.0047610094787584566,0.0066243155458210875,0.00330206405312802
DALYs (Disability-Adjusted Life Years),Brunei Darussalam,Both,All Ages,Nutritional deficiencies,Percent,2018,0.009810631852108044,0.014223867023566344,0.0067839031089253566
DALYs (Disability-Adjusted Life Years),Suriname,Both,All Ages,Nutritional deficiencies,Percent,2018,0.01444356780374828,0.01904406099232081,0.01072264060642891
DALYs (Disability-Adjusted Life Years),Israel,Both,All Ages,Nutritional deficiencies,Percent,2018,0.006572845584813219,0.008627926659216908,0.004843274016014852
DALYs (Disability-Adjusted Life Years),Palau,Both,All Ages,Nutritional deficiencies,Percent,2018,0.006944411039680425,0.009795060062723699,0.004688611449757157
DALYs (Disability-Adjusted Life Years),Slovakia,Both,All Ages,Nutritional deficiencies,Percent,2018,0.004654699547868825,0.0066741254197001994,0.003197292199749462
DALYs (Disability-Adjusted Life Years),Democratic Republic of the Congo,Both,All Ages,Nutritional deficiencies,Percent,2018,0.031571493542169274,0.042306874230046906,0.023343612350523596
DALYs (Disability-Adjusted Life Years),Argentina,Both,All Ages,Nutritional deficiencies,Percent,2018,0.008079804680569477,0.010594294541946702,0.006215167240416812
DALYs (Disability-Adjusted Life Years),Indonesia,Both,All Ages,Nutritional deficiencies,Percent,2018,0.0208691768387041,0.025639892100695057,0.01688422288782102
DALYs (Disability-Adjusted Life Years),Fiji,Both,All Ages,Nutritional deficiencies,Percent,2018,0.018016391874736856,0.02454280712460765,0.013052888867040273
DALYs (Disability-Adjusted Life Years),Oman,Both,All Ages,Nutritional deficiencies,Percent,2018,0.01447770790343351,0.019255252101622745,0.010422141250679782
DALYs (Disability-Adjusted Life Years),Congo,Both,All Ages,Nutritional deficiencies,Percent,2018,0.024542387374776067,0.033245497675248245,0.017711173427666607
DALYs (Disability-Adjusted Life Years),Madagascar,Both,All Ages,Nutritional deficiencies,Percent,2018,0.05134009115203272,0.06485967549972355,0.03996588166176303
DALYs (Disability-Adjusted Life Years),Botswana,Both,All Ages,Nutritional deficiencies,Percent,2018,0.01925954251510714,0.025495324845113743,0.014267213272492828
DALYs (Disability-Adjusted Life Years),Austria,Both,All Ages,Nutritional deficiencies,Percent,2018,0.003505124127059231,0.004641452457619643,0.002527003509350421
DALYs (Disability-Adjusted Life Years),Belize,Both,All Ages,Nutritional deficiencies,Percent,2018,0.020450820154587466,0.026136767297831313,0.01569587495871475
DALYs (Disability-Adjusted Life Years),Saint Vincent and the Grenadines,Both,All Ages,Nutritional deficiencies,Percent,2018,0.017211664460043224,0.02133372962933261,0.013772559918838564
DALYs (Disability-Adjusted Life Years),Equatorial Guinea,Both,All Ages,Nutritional deficiencies,Percent,2018,0.017363265560018996,0.025236158216787187,0.01101656191227173
DALYs (Disability-Adjusted Life Years),Italy,Both,All Ages,Nutritional deficiencies,Percent,2018,0.005299342298690295,0.006976977030665121,0.003915738519953933
DALYs (Disability-Adjusted Life Years),Sao Tome and Principe,Both,All Ages,Nutritional deficiencies,Percent,2018,0.02875727463571398,0.03770572582582787,0.021157421466585658
DALYs (Disability-Adjusted Life Years),Japan,Both,All Ages,Nutritional deficiencies,Percent,2018,0.0060355291460920165,0.007877104167222176,0.004433796356201836
DALYs (Disability-Adjusted Life Years),Bahrain,Both,All Ages,Nutritional deficiencies,Percent,2018,0.008316605046975558,0.01174998254803621,0.0057268298443831165
DALYs (Disability-Adjusted Life Years),Malawi,Both,All Ages,Nutritional deficiencies,Percent,2018,0.037066848092338664,0.04636889432714417,0.02946947880516496
DALYs (Disability-Adjusted Life Years),Slovenia,Both,All Ages,Nutritional deficiencies,Percent,2018,0.0037487045856534336,0.00521608696714076,0.0025882697321720676
DALYs (Disability-Adjusted Life Years),Puerto Rico,Both,All Ages,Nutritional deficiencies,Percent,2018,0.007241180923548166,0.009428304468619276,0.005564345561040033
DALYs (Disability-Adjusted Life Years),Mexico,Both,All Ages,Nutritional deficiencies,Percent,2018,0.0119107928242699,0.0136656854465423,0.010505950752051517
DALYs (Disability-Adjusted Life Years),Marshall Islands,Both,All Ages,Nutritional deficiencies,Percent,2018,0.017484489563441737,0.02349208735287675,0.012867748800538849
DALYs (Disability-Adjusted Life Years),Gabon,Both,All Ages,Nutritional deficiencies,Percent,2018,0.023989443915491983,0.03181568523747781,0.01732918972061641
DALYs (Disability-Adjusted Life Years),Cuba,Both,All Ages,Nutritional deficiencies,Percent,2018,0.008211205531949138,0.011283055947733281,0.005738059273743824
DALYs (Disability-Adjusted Life Years),Chad,Both,All Ages,Nutritional deficiencies,Percent,2018,0.03154532530645617,0.04117580228594722,0.023403347439580613
DALYs (Disability-Adjusted Life Years),Kiribati,Both,All Ages,Nutritional deficiencies,Percent,2018,0.025635459459825836,0.03235576956772448,0.019596111967253867
DALYs (Disability-Adjusted Life Years),Namibia,Both,All Ages,Nutritional deficiencies,Percent,2018,0.02264754283480569,0.028506707196261725,0.017781615658637964
DALYs (Disability-Adjusted Life Years),Azerbaijan,Both,All Ages,Nutritional deficiencies,Percent,2018,0.011792479524206142,0.016500007670332207,0.008148410065737357
DALYs (Disability-Adjusted Life Years),Lesotho,Both,All Ages,Nutritional deficiencies,Percent,2018,0.013846491850657939,0.017786178849298347,0.0104759075074813
DALYs (Disability-Adjusted Life Years),Malaysia,Both,All Ages,Nutritional deficiencies,Percent,2018,0.015875577615857322,0.02118154237074554,0.011276197941087553
DALYs (Disability-Adjusted Life Years),Qatar,Both,All Ages,Nutritional deficiencies,Percent,2018,0.00697832671120255,0.009636692267766355,0.0049251974203505374
DALYs (Disability-Adjusted Life Years),Bosnia and Herzegovina,Both,All Ages,Nutritional deficiencies,Percent,2018,0.006334405590051042,0.008802082051063892,0.0044331278659108285
DALYs (Disability-Adjusted Life Years),Mauritius,Both,All Ages,Nutritional deficiencies,Percent,2018,0.008964970500418935,0.012074584451424664,0.006652504205385985
DALYs (Disability-Adjusted Life Years),Belgium,Both,All Ages,Nutritional deficiencies,Percent,2018,0.005332017194109792,0.006534189560742107,0.004163619263169921
DALYs (Disability-Adjusted Life Years),Syrian Arab Republic,Both,All Ages,Nutritional deficiencies,Percent,2018,0.011612691918489265,0.016047844179242314,0.008386331047627439
DALYs (Disability-Adjusted Life Years),Trinidad and Tobago,Both,All Ages,Nutritional deficiencies,Percent,2018,0.011465480725253625,0.016069791746996066,0.008017070974691731
DALYs (Disability-Adjusted Life Years),Canada,Both,All Ages,Nutritional deficiencies,Percent,2018,0.003093669441348772,0.003992109948893195,0.0023642175362010125
DALYs (Disability-Adjusted Life Years),Luxembourg,Both,All Ages,Nutritional deficiencies,Percent,2018,0.005441128275023618,0.006909932840309814,0.004128925688820745
DALYs (Disability-Adjusted Life Years),Lao People's Democratic Republic,Both,All Ages,Nutritional deficiencies,Percent,2018,0.016931366891617623,0.022576658508910455,0.012771342650722684
DALYs (Disability-Adjusted Life Years),Iran (Islamic Republic of),Both,All Ages,Nutritional deficiencies,Percent,2018,0.006107972648155437,0.008182354506279103,0.004455262439335995
DALYs (Disability-Adjusted Life Years),China,Both,All Ages,Nutritional deficiencies,Percent,2018,0.00676853683429147,0.008859614092526162,0.005034323940081881
DALYs (Disability-Adjusted Life Years),Côte d'Ivoire,Both,All Ages,Nutritional deficiencies,Percent,2018,0.01985607393292809,0.027319485945446764,0.013884110033742727
DALYs (Disability-Adjusted Life Years),United States of America,Both,All Ages,Nutritional deficiencies,Percent,2018,0.003647182101244968,0.004605854635613552,0.002878647764098382
DALYs (Disability-Adjusted Life Years),Nicaragua,Both,All Ages,Nutritional deficiencies,Percent,2018,0.01116266714771178,0.013611409155649722,0.009095035387785695
DALYs (Disability-Adjusted Life Years),Micronesia (Federated States of),Both,All Ages,Nutritional deficiencies,Percent,2018,0.01421574865225421,0.019530106834389615,0.010020722848643752
DALYs (Disability-Adjusted Life Years),Chile,Both,All Ages,Nutritional deficiencies,Percent,2018,0.005145699407647269,0.006108557829076854,0.004301017799680028
DALYs (Disability-Adjusted Life Years),Senegal,Both,All Ages,Nutritional deficiencies,Percent,2018,0.031862852032318735,0.04182049033440058,0.022774020446709273
DALYs (Disability-Adjusted Life Years),Mozambique,Both,All Ages,Nutritional deficiencies,Percent,2018,0.025934892113237032,0.033448417323564725,0.019575131372147538
DALYs (Disability-Adjusted Life Years),Iraq,Both,All Ages,Nutritional deficiencies,Percent,2018,0.01108710257454849,0.015598270545579931,0.007791986345808043
DALYs (Disability-Adjusted Life Years),Maldives,Both,All Ages,Nutritional deficiencies,Percent,2018,0.02391865419833493,0.03045597414163917,0.018102672877032485
DALYs (Disability-Adjusted Life Years),Tunisia,Both,All Ages,Nutritional deficiencies,Percent,2018,0.0060171207949922915,0.008443478595226997,0.004049535063377415
DALYs (Disability-Adjusted Life Years),Georgia,Both,All Ages,Nutritional deficiencies,Percent,2018,0.009203034710306613,0.012502022017651408,0.006493535485888102
DALYs (Disability-Adjusted Life Years),Saudi Arabia,Both,All Ages,Nutritional deficiencies,Percent,2018,0.004615536902403175,0.00630111835520077,0.00330773155877504
DALYs (Disability-Adjusted Life Years),Malta,Both,All Ages,Nutritional deficiencies,Percent,2018,0.004052847311615073,0.0054159204894783635,0.0029464442890922695
DALYs (Disability-Adjusted Life Years),Egypt,Both,All Ages,Nutritional deficiencies,Percent,2018,0.011757687491018617,0.016842707646176455,0.008090931141743593
DALYs (Disability-Adjusted Life Years),Democratic People's Republic of Korea,Both,All Ages,Nutritional deficiencies,Percent,2018,0.011072523899776043,0.015086949949133373,0.007864146682522272
DALYs (Disability-Adjusted Life Years),South Africa,Both,All Ages,Nutritional deficiencies,Percent,2018,0.011264768600635744,0.013392476629491607,0.009307472784749249
DALYs (Disability-Adjusted Life Years),Cook Islands,Both,All Ages,Nutritional deficiencies,Percent,2018,0.009431790360534572,0.013203727366936108,0.006482692159983226
DALYs (Disability-Adjusted Life Years),Gambia,Both,All Ages,Nutritional deficiencies,Percent,2018,0.04013375532878135,0.05192578916113298,0.030218057005107386
DALYs (Disability-Adjusted Life Years),Bulgaria,Both,All Ages,Nutritional deficiencies,Percent,2018,0.004024426316927877,0.005853798804070132,0.0027026850053829096
DALYs (Disability-Adjusted Life Years),Bhutan,Both,All Ages,Nutritional deficiencies,Percent,2018,0.03900383526898603,0.052656192659599824,0.027760215104414364
DALYs (Disability-Adjusted Life Years),Kazakhstan,Both,All Ages,Nutritional deficiencies,Percent,2018,0.014061261120975768,0.019371852257600273,0.010116359308922539
DALYs (Disability-Adjusted Life Years),Bolivia (Plurinational State of),Both,All Ages,Nutritional deficiencies,Percent,2018,0.024919341485960412,0.031462079400801105,0.019479474269348783
DALYs (Disability-Adjusted Life Years),Uruguay,Both,All Ages,Nutritional deficiencies,Percent,2018,0.006878755743578908,0.008806047034301864,0.005376435649257734
DALYs (Disability-Adjusted Life Years),Cyprus,Both,All Ages,Nutritional deficiencies,Percent,2018,0.005037458351680511,0.006546741318859576,0.0037493657853518002
DALYs (Disability-Adjusted Life Years),Jordan,Both,All Ages,Nutritional deficiencies,Percent,2018,0.012850716928186762,0.01766761433074842,0.00910998711054545
DALYs (Disability-Adjusted Life Years),Turkey,Both,All Ages,Nutritional deficiencies,Percent,2018,0.009342170013406134,0.012823601580865755,0.006854990418584758
DALYs (Disability-Adjusted Life Years),Greenland,Both,All Ages,Nutritional deficiencies,Percent,2018,0.004931437813419525,0.006924205229411975,0.0035031000160682564
DALYs (Disability-Adjusted Life Years),India,Both,All Ages,Nutritional deficiencies,Percent,2018,0.035206889002271195,0.044932817240249494,0.02687753736878456
DALYs (Disability-Adjusted Life Years),Ecuador,Both,All Ages,Nutritional deficiencies,Percent,2018,0.008836880569611077,0.010312928783168657,0.007588214357309396
DALYs (Disability-Adjusted Life Years),Myanmar,Both,All Ages,Nutritional deficiencies,Percent,2018,0.019285532873381677,0.026899411871029497,0.013580809940959072
DALYs (Disability-Adjusted Life Years),Papua New Guinea,Both,All Ages,Nutritional deficiencies,Percent,2018,0.01705348737289781,0.023548628053432403,0.01197570961923201
DALYs (Disability-Adjusted Life Years),Guam,Both,All Ages,Nutritional deficiencies,Percent,2018,0.013593297699408983,0.018221320288385117,0.009602922444834436
DALYs (Disability-Adjusted Life Years),Ghana,Both,All Ages,Nutritional deficiencies,Percent,2018,0.026657902769556367,0.03453193971867362,0.01973488542101139
DALYs (Disability-Adjusted Life Years),Croatia,Both,All Ages,Nutritional deficiencies,Percent,2018,0.00320176773206277,0.004686568907987153,0.0021248543877726645
DALYs (Disability-Adjusted Life Years),Burundi,Both,All Ages,Nutritional deficiencies,Percent,2018,0.03703765983376017,0.05297390868140879,0.025267654244455137
DALYs (Disability-Adjusted Life Years),Pakistan,Both,All Ages,Nutritional deficiencies,Percent,2018,0.03386915325429519,0.04331299842524961,0.026431397667504505
DALYs (Disability-Adjusted Life Years),Belarus,Both,All Ages,Nutritional deficiencies,Percent,2018,0.004392038172891311,0.00609337916705818,0.003022520591727742
DALYs (Disability-Adjusted Life Years),Netherlands,Both,All Ages,Nutritional deficiencies,Percent,2018,0.0045493894078254635,0.005766114780666976,0.0034178718646752804
DALYs (Disability-Adjusted Life Years),Togo,Both,All Ages,Nutritional deficiencies,Percent,2018,0.02193346096112479,0.02925987038479455,0.015911114765642227
DALYs (Disability-Adjusted Life Years),Kyrgyzstan,Both,All Ages,Nutritional deficiencies,Percent,2018,0.017595411099528974,0.02430447925158147,0.01218741298842243
DALYs (Disability-Adjusted Life Years),Eswatini,Both,All Ages,Nutritional deficiencies,Percent,2018,0.01655555620511418,0.02240098057850068,0.011732025803345439
DALYs (Disability-Adjusted Life Years),Peru,Both,All Ages,Nutritional deficiencies,Percent,2018,0.015046090510728742,0.018957406937191706,0.011781301565842886
DALYs (Disability-Adjusted Life Years),Saint Kitts and Nevis,Both,All Ages,Nutritional deficiencies,Percent,2018,0.013754586126031355,0.01714654344838046,0.010887075353809523
DALYs (Disability-Adjusted Life Years),Republic of Korea,Both,All Ages,Nutritional deficiencies,Percent,2018,0.007128390954142348,0.009811274436731772,0.005120245783135901
DALYs (Disability-Adjusted Life Years),Denmark,Both,All Ages,Nutritional deficiencies,Percent,2018,0.004057042488519675,0.005213298209772371,0.0031047093640110394
DALYs (Disability-Adjusted Life Years),Australia,Both,All Ages,Nutritional deficiencies,Percent,2018,0.0034263100871234245,0.004683494450828619,0.002506832201808173
DALYs (Disability-Adjusted Life Years),Guinea,Both,All Ages,Nutritional deficiencies,Percent,2018,0.032421126242196556,0.04460204812040077,0.02278841261286683
DALYs (Disability-Adjusted Life Years),Comoros,Both,All Ages,Nutritional deficiencies,Percent,2018,0.03152222499058315,0.03977976605308922,0.024577550846636927
DALYs (Disability-Adjusted Life Years),Nepal,Both,All Ages,Nutritional deficiencies,Percent,2018,0.027011348397131808,0.03483802241137869,0.020673989880513662
